X,thermo_label,thermo_confidence,color_label,color_confidence,xmin,ymin,xmax,ymax,filename,Time,camera,remarks,fp
0,Sun,99.99558926,White,99.99024868,1952,1530,2168,1630,IMAG0847,09:52:14,Y1E,,0
0,Sun,99.99585152,White,99.99017715,1951,1528,2168,1632,IMAG0848,09:52:16,Y1E,,0
0,Sun,99.99710321,White,99.98546839,1951,1530,2165,1630,IMAG0849,09:52:16,Y1E,,0
0,Sun,99.98590946,White,99.850595,1950,1533,2164,1629,IMAG0850,09:52:54,Y1E,,0
1,Sun,93.86271834,Red,99.99831915,17,2186,497,2502,IMAG0850,09:52:54,Y1E,,0
0,Sun,99.9812901,White,99.91261363,1949,1534,2162,1629,IMAG0851,09:52:56,Y1E,,0
1,Sun,98.32081199,Red,99.9984026,18,2188,491,2510,IMAG0851,09:52:56,Y1E,,0
0,Sun,99.9683857,White,99.85795021,1950,1534,2162,1629,IMAG0852,09:52:56,Y1E,,0
1,Sun,96.79457545,Red,99.99769926,20,2187,476,2508,IMAG0852,09:52:56,Y1E,,0
0,Sun,99.99723434,Red,99.99802113,2546,1708,2864,1823,IMAG0854,09:55:56,Y1E,,0
0,Sun,99.99651909,Red,99.9986887,2547,1711,2866,1824,IMAG0855,09:55:58,Y1E,,0
0,Sun,99.98156428,Red,99.9974966,1615,1550,1891,1625,IMAG0856,09:57:12,Y1E,,0
0,Sun,99.99750853,Red,99.99965429,1622,1550,1875,1625,IMAG0857,09:57:14,Y1E,,0
0,Sun,99.99530315,Red,99.99912977,1615,1550,1873,1625,IMAG0858,09:57:14,Y1E,,0
0,Sun,99.99829531,Red,99.99941587,1819,1563,2131,1636,IMAG0862,10:02:30,Y1E,,0
0,Sun,99.99520779,Red,99.99985695,1790,1560,2130,1637,IMAG0863,10:02:32,Y1E,,0
0,Sun,99.98007417,Red,99.99984503,1789,1562,2111,1636,IMAG0864,10:02:32,Y1E,,0
0,Sun,99.75071549,Red,99.99438524,1771,1541,2096,1634,IMAG0865,10:03:18,Y1E,,0
0,Sun,99.98786449,Red,99.99018908,1802,1541,2100,1634,IMAG0866,10:03:18,Y1E,,0
0,Sun,99.83198047,Red,99.9766171,1768,1540,2097,1633,IMAG0867,10:03:18,Y1E,,0
0,Sun,99.99239445,Red,99.99457598,1897,1551,2192,1710,IMAG0868,10:04:02,Y1E,,0
0,Sun,99.98933077,Red,99.9964118,1907,1545,2191,1705,IMAG0869,10:04:02,Y1E,,0
0,Sun,99.98508692,Red,99.99607801,1907,1547,2189,1703,IMAG0870,10:04:04,Y1E,,0
0,Sun,99.99940395,Red,99.99634027,1547,1521,1876,1726,IMAG0874,10:06:28,Y1E,FP,1
1,Sun,99.99972582,Red,99.99306202,1606,1520,1884,1641,IMAG0874,10:06:28,Y1E,,0
0,Sun,99.99953508,Red,99.9966383,1612,1520,1884,1644,IMAG0875,10:06:30,Y1E,,0
1,Sun,99.99865294,Red,99.99053478,1549,1523,1873,1722,IMAG0875,10:06:30,Y1E,FP,1
0,Sun,99.99910593,Red,99.99375343,1622,1521,1883,1645,IMAG0876,10:06:30,Y1E,,0
1,Sun,99.99904633,Red,99.99089241,1552,1524,1872,1722,IMAG0876,10:06:30,Y1E,,0
0,Sun,99.93572831,Red,99.99554157,2585,1721,2910,1833,IMAG0877,10:07:06,Y1E,,0
1,Sun,95.79646587,White,98.94898534,295,2571,542,2807,IMAG0877,10:07:06,Y1E,,0
0,Sun,99.98027682,Red,99.9891758,2588,1720,2908,1837,IMAG0878,10:07:08,Y1E,,0
1,Sun,82.49516487,White,99.98164773,292,2565,545,2806,IMAG0878,10:07:08,Y1E,,0
0,Sun,99.93361831,Red,99.98906851,2589,1722,2909,1834,IMAG0879,10:07:08,Y1E,,0
1,Sun,84.09770131,White,97.98736572,291,2571,550,2808,IMAG0879,10:07:08,Y1E,,0
0,Sun,99.99541044,Red,99.99680519,1916,1530,2134,1776,IMAG0883,10:15:04,Y1E,,0
0,Sun,99.99011755,Red,99.99791384,1915,1526,2142,1779,IMAG0884,10:15:06,Y1E,,0
0,Sun,99.99674559,Red,99.99771118,1914,1528,2151,1777,IMAG0885,10:15:06,Y1E,,0
0,Sun,99.99781847,Red,99.9905467,1906,1513,2143,1681,IMAG0886,10:16:16,Y1E,,0
0,Sun,99.99895096,Red,99.99237061,1909,1513,2136,1689,IMAG0887,10:16:16,Y1E,,0
0,Sun,99.99912977,Red,99.97071624,1906,1510,2128,1694,IMAG0888,10:16:18,Y1E,,0
0,Sun,99.99810457,Blue,99.99887943,1962,1504,2310,1716,IMAG0889,10:19:52,Y1E,,0
0,Sun,99.99216795,Blue,99.99064207,1916,1513,2268,1698,IMAG0890,10:19:54,Y1E,,0
0,Sun,99.99630451,Blue,99.99408722,1895,1517,2293,1720,IMAG0891,10:19:54,Y1E,,0
0,Sun,99.99887943,Blue,91.13864899,1890,1548,2218,1759,IMAG0892,10:20:30,Y1E,,0
1,Sun,99.92296696,Red,99.99432564,1000,1826,1231,2103,IMAG0892,10:20:30,Y1E,,0
0,Sun,99.99928474,Blue,75.92750788,1891,1547,2220,1769,IMAG0893,10:20:32,Y1E,,0
1,Sun,99.97556806,Red,99.99889135,1075,1796,1321,1971,IMAG0893,10:20:32,Y1E,,0
0,Sun,99.99848604,Blue,96.90628052,1890,1548,2216,1757,IMAG0894,10:20:32,Y1E,,0
1,Sun,99.97134805,Red,99.99886751,1075,1795,1321,1969,IMAG0894,10:20:32,Y1E,,0
0,Sun,99.90113974,Blue,99.85573888,1833,1507,2096,1638,IMAG0895,10:21:18,Y1E,,0
1,Sun,99.99927282,Red,99.99792576,1621,1521,1813,1624,IMAG0895,10:21:18,Y1E,,0
2,Sun,99.99755621,Red,99.98691082,1555,1523,1817,1717,IMAG0895,10:21:18,Y1E,FP,1
0,Sun,99.43702817,Blue,99.9512434,1819,1503,2098,1638,IMAG0896,10:21:20,Y1E,,0
1,Sun,99.98755455,Red,99.99841452,1630,1521,1814,1626,IMAG0896,10:21:20,Y1E,,0
2,Sun,99.97591376,Red,99.98347759,1568,1528,1813,1692,IMAG0896,10:21:20,Y1E,FP,1
0,Sun,98.78376722,Blue,99.81464148,1837,1496,2103,1642,IMAG0897,10:21:20,Y1E,,0
1,Sun,99.99153614,Red,99.99670982,1621,1523,1821,1626,IMAG0897,10:21:20,Y1E,,0
2,Sun,99.98793602,Red,99.99371767,1557,1526,1819,1712,IMAG0897,10:21:20,Y1E,FP,1
0,Sun,96.93240523,Blue,99.96715784,1770,1489,2102,1636,IMAG0898,10:22:14,Y1E,,0
0,Sun,86.91589236,Blue,99.76488948,1783,1489,2099,1637,IMAG0899,10:22:14,Y1E,,0
0,Sun,92.97074676,Blue,99.97050166,1795,1490,2099,1637,IMAG0900,10:22:14,Y1E,,0
1,Sun,62.68441677,Red,51.3898015,803,2345,891,2439,IMAG0900,10:22:14,Y1E,FP,1
0,Sun,97.48399854,Blue,97.89274931,1764,1489,2094,1637,IMAG0901,10:22:58,Y1E,,0
0,Sun,96.34907246,Blue,99.72276092,1769,1487,2092,1637,IMAG0902,10:23:00,Y1E,,0
0,Sun,92.83761382,Blue,99.45327044,1770,1486,2091,1637,IMAG0903,10:23:00,Y1E,,0
0,Sun,99.99961853,Blue,99.72156286,1998,1517,2269,1758,IMAG0904,10:24:42,Y1E,,0
0,Sun,99.99990463,Blue,99.93904829,2009,1496,2211,1776,IMAG0905,10:24:42,Y1E,,0
0,Sun,99.9999404,Blue,99.77728724,2003,1509,2209,1765,IMAG0906,10:24:42,Y1E,,0
0,Sun,99.99946356,Blue,99.26919341,2009,1514,2204,1783,IMAG0907,10:25:34,Y1E,,0
0,Sun,99.99986887,Blue,99.82988238,2009,1513,2203,1778,IMAG0908,10:25:34,Y1E,,0
0,Sun,99.99922514,Blue,98.93471003,2009,1514,2204,1786,IMAG0909,10:25:34,Y1E,,0
0,Sun,99.99889135,Blue,99.98886585,1944,1517,2128,1837,IMAG0910,10:26:16,Y1E,,0
1,Sun,99.99655485,Red,99.9990344,1622,1508,1875,1616,IMAG0910,10:26:16,Y1E,,0
0,Sun,99.99886751,Blue,99.99644756,1946,1506,2126,1838,IMAG0911,10:26:18,Y1E,,0
1,Sun,99.99372959,Red,99.9992609,1615,1509,1876,1616,IMAG0911,10:26:18,Y1E,,0
0,Sun,99.99876022,Blue,99.96864796,1947,1506,2126,1837,IMAG0912,10:26:18,Y1E,,0
1,Sun,99.99160767,Red,99.99943972,1618,1508,1875,1617,IMAG0912,10:26:18,Y1E,,0
0,Sun,99.99784231,Blue,99.99229908,1942,1513,2119,1834,IMAG0913,10:26:54,Y1E,,0
1,Sun,99.98076558,Red,99.98625517,1695,1523,1943,1627,IMAG0913,10:26:54,Y1E,,0
0,Sun,99.99899864,Blue,99.96279478,1945,1512,2121,1834,IMAG0914,10:26:54,Y1E,,0
1,Sun,99.95471835,Red,99.99392033,1698,1521,1942,1628,IMAG0914,10:26:54,Y1E,,0
0,Sun,99.99773502,Blue,99.98993874,1942,1512,2121,1836,IMAG0915,10:26:56,Y1E,,0
1,Sun,99.97478127,Red,99.9933362,1698,1522,1943,1627,IMAG0915,10:26:56,Y1E,,0
0,Sun,99.99951124,Blue,99.93775487,1944,1519,2131,1838,IMAG0916,10:27:36,Y1E,,0
1,Sun,99.99465942,Red,99.97703433,2662,1747,2974,1849,IMAG0916,10:27:36,Y1E,,0
0,Sun,99.99927282,Blue,99.9741137,1949,1519,2132,1836,IMAG0917,10:27:36,Y1E,,0
1,Sun,99.99444485,Red,99.98213649,2657,1747,2975,1851,IMAG0917,10:27:36,Y1E,,0
0,Sun,99.99952316,Blue,99.94342923,1945,1519,2130,1835,IMAG0918,10:27:38,Y1E,,0
1,Sun,99.99347925,Red,99.96249676,2667,1741,2972,1851,IMAG0918,10:27:38,Y1E,,0
0,Sun,99.99873638,Blue,99.99703169,1864,1474,2145,1808,IMAG0919,10:28:32,Y1E,,0
1,Shade,98.76638055,negative,92.89297462,1989,1268,2097,1493,IMAG0919,10:28:32,Y1E,,0
0,Sun,99.99901056,Blue,99.99343157,1866,1471,2142,1807,IMAG0920,10:28:32,Y1E,,0
1,Sun,87.54665256,Blue,99.67244267,803,2345,891,2446,IMAG0920,10:28:32,Y1E,FP,1
0,Sun,99.99914169,Blue,99.99611378,1863,1474,2142,1807,IMAG0921,10:28:32,Y1E,,0
1,Sun,62.74987459,Blue,99.92899895,803,2346,892,2447,IMAG0921,10:28:32,Y1E,FP,1
0,Sun,99.99133348,Red,99.88570213,2012,1526,2096,1620,IMAG0922,10:29:10,Y1E,,0
1,Sun,98.2301116,Blue,99.88771081,804,2345,891,2445,IMAG0922,10:29:10,Y1E,FP,1
0,Sun,99.99488592,Red,99.97213483,2012,1527,2097,1621,IMAG0923,10:29:12,Y1E,,0
1,Sun,98.61457944,Blue,99.96682405,803,2345,893,2446,IMAG0923,10:29:12,Y1E,FP,1
0,Sun,99.97133613,Red,99.98881817,2010,1526,2097,1620,IMAG0924,10:29:12,Y1E,,0
0,Sun,99.99493361,Red,99.99672174,1924,1506,2183,1640,IMAG0925,10:29:48,Y1E,,0
1,negative,73.51202369,White,97.65168428,3688,2410,3969,2736,IMAG0925,10:29:48,Y1E,,0
0,Sun,99.99741316,White,99.97853637,2664,1804,2919,2082,IMAG0926,10:29:48,Y1E,,0
1,Sun,99.99901056,Red,99.99665022,1916,1511,2186,1639,IMAG0926,10:29:48,Y1E,,0
0,Sun,99.99659061,Red,99.99474287,1922,1505,2183,1640,IMAG0927,10:29:50,Y1E,,0
1,Sun,99.99456406,White,99.9530077,2665,1804,2917,2080,IMAG0927,10:29:50,Y1E,,0
0,Sun,99.99039173,White,99.97652173,2033,1521,2174,1623,IMAG0928,10:32:30,Y1E,,0
1,Sun,58.77918005,negative,67.55172014,3538,2377,3990,2746,IMAG0928,10:32:30,Y1E,,0
0,Sun,99.98677969,White,99.97637868,2032,1520,2168,1620,IMAG0929,10:32:30,Y1E,,0
1,negative,64.49161172,negative,60.5391562,3542,2373,3986,2749,IMAG0929,10:32:30,Y1E,,0
0,Sun,99.94418025,White,99.99084473,2034,1521,2166,1622,IMAG0930,10:32:32,Y1E,,0
1,Sun,49.18224216,negative,49.52282608,3534,2377,3988,2750,IMAG0930,10:32:32,Y1E,,0
0,Sun,99.94562268,White,99.86088872,2065,1500,2285,1711,IMAG0931,10:33:32,Y1E,,0
0,Sun,99.96010661,White,99.79834557,2065,1500,2286,1714,IMAG0932,10:33:32,Y1E,,0
0,Sun,99.96471405,White,99.74634647,2066,1502,2286,1713,IMAG0933,10:33:34,Y1E,,0
0,Sun,99.91795421,White,99.98958111,2034,1484,2171,1631,IMAG0934,10:38:42,Y1E,,0
0,Sun,99.97894168,White,99.93523955,2023,1483,2171,1633,IMAG0935,10:38:44,Y1E,,0
0,Sun,99.94351268,White,99.90724325,2021,1483,2170,1631,IMAG0936,10:38:44,Y1E,,0
0,Sun,99.95575547,White,99.9289155,1984,1478,2173,1629,IMAG0937,10:39:30,Y1E,,0
0,Sun,99.94522929,White,99.97506738,1984,1478,2173,1630,IMAG0938,10:39:30,Y1E,,0
0,Sun,99.92015958,White,99.96277094,1985,1478,2174,1630,IMAG0939,10:39:30,Y1E,,0
0,Sun,99.31429625,White,99.99511242,2037,1512,2190,1623,IMAG0940,10:45:54,Y1E,,0
0,Sun,99.99606609,White,98.72244596,2044,1527,2189,1630,IMAG0941,10:45:56,Y1E,,0
0,Sun,99.98500347,White,99.98768568,2043,1521,2189,1624,IMAG0942,10:45:58,Y1E,,0
0,Sun,99.95355606,White,99.92758632,2400,1686,2611,1780,IMAG0943,10:48:48,Y1E,,0
0,Sun,99.82483387,White,99.95583892,2389,1689,2610,1783,IMAG0944,10:48:48,Y1E,,0
0,Sun,99.97393489,White,99.91050363,2404,1677,2607,1776,IMAG0945,10:48:48,Y1E,,0
0,Sun,99.96860027,White,99.98600483,2067,1501,2161,1600,IMAG0946,10:50:00,Y1E,,0
0,Sun,99.92805123,White,99.97128844,2067,1499,2159,1602,IMAG0947,10:50:00,Y1E,,0
0,Sun,99.90554452,White,99.97231364,2067,1499,2160,1600,IMAG0948,10:50:02,Y1E,,0
0,Sun,99.74466562,White,99.93884563,2047,1528,2197,1610,IMAG0949,10:50:54,Y1E,,0
0,Sun,97.41291404,White,99.14668798,2045,1533,2188,1599,IMAG0950,10:50:54,Y1E,,0
0,Sun,95.29570937,White,96.53621316,2046,1532,2180,1596,IMAG0951,10:50:54,Y1E,,0
0,Sun,99.87010956,White,99.9843955,2080,1501,2180,1611,IMAG0952,10:53:08,Y1E,,0
0,Sun,99.70952272,White,99.97811913,2080,1500,2177,1609,IMAG0953,10:53:10,Y1E,,0
0,Sun,99.91520643,White,99.94995594,2080,1501,2176,1608,IMAG0954,10:53:10,Y1E,,0
0,Sun,99.73320961,White,99.98648167,1633,2455,2169,2735,IMAG0955,10:53:48,Y1E,FP,1
0,Sun,99.8416543,White,99.96517897,1649,2457,2173,2746,IMAG0957,10:53:50,Y1E,FP,1
0,Sun,99.99297857,Red,99.98261333,1613,1542,1842,1623,IMAG0961,10:56:04,Y1E,,0
0,Sun,99.9961853,Red,99.99535084,1613,1543,1838,1622,IMAG0962,10:56:06,Y1E,,0
0,Sun,99.99485016,Red,99.9940753,1610,1542,1835,1620,IMAG0963,10:56:06,Y1E,,0
0,Sun,99.99973774,Red,99.99864101,1660,1572,1902,1638,IMAG0965,10:56:58,Y1E,,0
0,Sun,99.99934435,Red,99.99970198,1681,1572,1894,1634,IMAG0966,10:57:00,Y1E,,0
0,Sun,99.98705387,White,99.78343844,1723,1492,1908,1610,IMAG0967,10:57:48,Y1E,,0
1,Sun,99.98192191,Red,99.51192141,2728,1772,2954,1845,IMAG0967,10:57:48,Y1E,,0
0,Sun,99.97517467,White,99.92606044,1722,1495,1919,1608,IMAG0968,10:57:50,Y1E,,0
1,Sun,99.98394251,Red,99.83662963,2727,1769,2954,1845,IMAG0968,10:57:50,Y1E,,0
0,Sun,99.98733997,White,99.67819452,1718,1494,1910,1609,IMAG0969,10:57:50,Y1E,,0
1,Sun,99.97805953,Red,99.95710254,2727,1771,2920,1839,IMAG0969,10:57:50,Y1E,,0
0,Sun,99.95536208,White,99.9458015,1659,1490,1781,1624,IMAG0970,10:59:10,Y1E,,0
0,Sun,99.80187416,White,99.8955369,1657,1489,1783,1625,IMAG0971,10:59:12,Y1E,,0
0,Sun,99.96373653,White,99.97900128,1654,1490,1781,1619,IMAG0972,10:59:12,Y1E,,0
0,Sun,99.99687672,White,99.65041876,1952,1507,2114,1839,IMAG0973,11:03:06,Y1E,,0
0,Sun,99.99437332,White,99.47263598,1952,1513,2108,1837,IMAG0974,11:03:08,Y1E,,0
0,Sun,99.99554157,White,99.89027977,1950,1515,2104,1836,IMAG0975,11:03:08,Y1E,,0
1,Shade,70.51344514,negative,99.84462857,1301,1273,1417,1473,IMAG0975,11:03:08,Y1E,FP,1
0,Sun,92.3348248,negative,93.37164164,1108,2600,1347,2810,IMAG0976,11:04:10,Y1E,,0
0,Sun,93.86857152,negative,96.16696835,1111,2601,1347,2809,IMAG0977,11:04:12,Y1E,,0
0,Sun,99.98933077,White,99.56290722,2876,2254,3540,2529,IMAG0979,11:07:14,Y1E,,0
0,Sun,99.9982357,Red,99.99849796,1769,1559,2051,1633,IMAG0982,11:39:06,Y1E,,0
0,Sun,99.99563694,Red,99.99918938,1767,1559,2047,1634,IMAG0983,11:39:06,Y1E,,0
0,Sun,99.99035597,Red,99.9984026,1772,1559,2056,1632,IMAG0984,11:39:08,Y1E,,0
0,Shade,94.69742775,Red,99.98000264,2028,1528,2224,1622,IMAG0988,11:40:56,Y1E,,0
0,Shade,63.56261373,Red,99.98306036,2016,1527,2223,1623,IMAG0989,11:40:58,Y1E,,0
0,Sun,99.99250174,White,99.97245669,1739,1517,2001,1633,IMAG0991,11:43:22,Y1E,,0
0,Sun,99.99405146,White,99.97912049,1740,1517,1999,1633,IMAG0992,11:43:22,Y1E,,0
0,Sun,99.99549389,White,99.9420166,1735,1516,1999,1633,IMAG0993,11:43:24,Y1E,,0
0,Sun,99.96150732,White,99.78824258,1743,1505,1983,1635,IMAG0994,11:44:16,Y1E,,0
0,Sun,99.97704625,White,99.4766593,1740,1506,1986,1634,IMAG0995,11:44:16,Y1E,,0
0,Sun,99.98358488,White,99.24552441,1743,1505,1983,1636,IMAG0996,11:44:18,Y1E,,0
0,Sun,99.9849081,White,99.96199608,1752,1497,1976,1632,IMAG0997,11:45:44,Y1E,,0
0,Sun,99.98856783,White,99.95915294,1752,1497,1976,1631,IMAG0998,11:45:44,Y1E,,0
0,Sun,99.99303818,White,99.96092916,1753,1497,1975,1631,IMAG0999,11:45:46,Y1E,,0
1,negative,62.11211085,White,91.45478606,3368,1710,3818,2030,IMAG0999,11:45:46,Y1E,,0
0,Sun,99.99270439,White,99.91899133,1752,1485,1962,1632,IMAG0001,11:47:52,Y1E,,0
0,Sun,99.9951005,White,99.94524121,1756,1486,1962,1632,IMAG0002,11:47:54,Y1E,,0
0,Sun,99.975878,White,99.865973,1750,1484,1960,1632,IMAG0003,11:47:54,Y1E,,0
0,Sun,99.90550876,White,99.9930501,1760,1487,1954,1629,IMAG0004,11:50:00,Y1E,,0
0,Sun,99.92777705,White,99.99206066,1756,1488,1953,1630,IMAG0005,11:50:00,Y1E,,0
0,Shade,99.54265952,White,98.88139367,1675,1501,1844,1611,IMAG0006,11:50:00,Y1E,,0
0,Sun,99.99343157,White,99.95872378,1887,1520,2149,1634,IMAG0007,11:52:32,Y1E,,0
0,Sun,99.9936223,White,99.97377992,1884,1520,2150,1634,IMAG0008,11:52:32,Y1E,,0
0,Sun,99.99735355,White,99.98379946,1888,1520,2151,1634,IMAG0009,11:52:34,Y1E,,0
0,Sun,99.98124242,White,99.93880987,1909,1487,2135,1633,IMAG0010,11:53:44,Y1E,,0
0,Sun,99.98962879,White,99.88362193,1902,1486,2136,1632,IMAG0011,11:53:44,Y1E,,0
0,Sun,99.98657703,White,99.95550513,1898,1486,2135,1633,IMAG0012,11:53:44,Y1E,,0
0,Sun,99.94231462,White,99.94848967,1897,1483,2132,1634,IMAG0013,11:56:10,Y1E,,0
0,Sun,99.826473,White,99.91866946,1906,1482,2128,1633,IMAG0014,11:56:10,Y1E,,0
0,Sun,99.81451035,White,99.86634254,1893,1482,2129,1635,IMAG0015,11:56:12,Y1E,,0
0,Sun,99.98704195,White,99.98961687,1944,1474,2176,1631,IMAG0016,11:57:16,Y1E,,0
0,Sun,99.98207688,White,99.99364614,1942,1475,2176,1630,IMAG0017,11:57:16,Y1E,,0
0,Sun,99.97978806,White,99.98338223,1952,1476,2175,1630,IMAG0018,11:57:18,Y1E,,0
0,Sun,99.98698235,White,99.91149306,2025,1495,2166,1629,IMAG0019,11:58:58,Y1E,,0
0,Sun,99.9887228,White,99.53743815,2030,1496,2165,1629,IMAG0020,11:58:58,Y1E,,0
0,Sun,99.99307394,White,99.95341301,2021,1495,2164,1629,IMAG0021,11:59:00,Y1E,,0
0,Sun,99.97666478,White,99.80290532,2017,1490,2161,1631,IMAG0022,12:00:28,Y1E,,0
1,negative,81.65596724,Blue,85.32005548,373,70,798,752,IMAG0022,12:00:28,Y1E,,0
0,Sun,99.97306466,White,99.88436699,2015,1490,2162,1631,IMAG0023,12:00:28,Y1E,,0
1,negative,91.07806087,Blue,54.74932194,336,36,792,786,IMAG0023,12:00:28,Y1E,,0
0,Sun,99.97295737,White,99.84101057,2017,1490,2161,1630,IMAG0024,12:00:30,Y1E,,0
1,negative,80.63213825,Blue,89.3350184,391,56,795,766,IMAG0024,12:00:30,Y1E,,0
0,Sun,99.99665022,White,99.91523027,1854,1514,2122,1637,IMAG0028,12:02:12,Y1E,,0
0,Sun,99.97181296,White,99.97890592,1974,1506,2174,1630,IMAG0029,12:02:12,Y1E,,0
0,Sun,99.96262789,White,99.96740818,1977,1505,2173,1629,IMAG0030,12:02:12,Y1E,,0
0,Sun,99.76424575,White,99.95064735,1980,1504,2166,1628,IMAG0031,12:07:30,Y1E,,0
0,Sun,99.77179766,White,99.89547729,1979,1504,2168,1628,IMAG0032,12:07:32,Y1E,,0
0,Sun,99.98457432,White,99.97605681,1986,1505,2168,1629,IMAG0033,12:07:32,Y1E,,0
0,Shade,99.9211669,Red,99.26746488,1624,1530,1792,1610,IMAG0040,12:34:06,Y1E,,0
0,Shade,98.38331342,Red,99.84906912,1625,1529,1800,1609,IMAG0041,12:34:08,Y1E,,0
0,Shade,99.87076521,Red,99.71689582,1625,1531,1801,1611,IMAG0042,12:34:08,Y1E,,0
0,Shade,99.97076392,Red,99.90816116,1907,1528,2120,1633,IMAG0043,12:35:54,Y1E,,0
1,Sun,99.9974966,Blue,99.99829531,2854,2317,3622,2737,IMAG0043,12:35:54,Y1E,,0
2,Sun,99.94663596,White,67.55652428,3084,2411,3867,2786,IMAG0043,12:35:54,Y1E,FP,1
3,Sun,99.9990344,Blue,99.99904633,2831,2312,3229,2611,IMAG0043,12:35:54,Y1E,FP,1
0,Shade,99.99830723,Red,99.94723201,1906,1528,2129,1634,IMAG0044,12:35:54,Y1E,,0
1,Sun,99.9984622,Blue,99.99240637,2852,2314,3697,2746,IMAG0044,12:35:54,Y1E,,0
2,Sun,99.98412132,Blue,91.99765325,3076,2408,3843,2782,IMAG0044,12:35:54,Y1E,FP,1
3,Sun,99.99907017,Blue,99.99818802,2827,2313,3233,2612,IMAG0044,12:35:54,Y1E,FP,1
0,Shade,99.98596907,Red,99.77943897,1906,1527,2129,1635,IMAG0045,12:35:56,Y1E,,0
1,Sun,99.99746084,Blue,99.99433756,2851,2314,3642,2739,IMAG0045,12:35:56,Y1E,,0
2,Sun,99.9989748,Blue,99.99923706,2831,2311,3315,2632,IMAG0045,12:35:56,Y1E,FP,1
3,Sun,99.94204044,Blue,99.66329932,3079,2414,3811,2769,IMAG0045,12:35:56,Y1E,FP,1
0,Sun,99.99544621,Red,99.87872243,2011,1532,2198,1848,IMAG0046,12:40:44,Y1E,,0
0,Sun,99.98625517,Red,99.97637868,2000,1531,2194,1856,IMAG0047,12:40:44,Y1E,,0
0,Sun,99.99027252,Red,99.96427298,2013,1532,2191,1845,IMAG0048,12:40:44,Y1E,,0
0,Sun,99.98986721,Red,99.96188879,2066,1496,2227,1763,IMAG0049,12:41:22,Y1E,,0
0,Sun,99.99634027,Red,99.9397397,2065,1496,2228,1770,IMAG0050,12:41:24,Y1E,,0
0,Sun,99.99352694,Red,99.94756579,2062,1495,2226,1766,IMAG0051,12:41:24,Y1E,,0
0,Sun,99.98908043,Red,99.80781078,2062,1515,2224,1776,IMAG0052,12:42:00,Y1E,,0
0,Sun,99.99375343,Red,99.83565211,2064,1514,2225,1779,IMAG0053,12:42:00,Y1E,,0
0,Sun,99.98730421,Red,99.87857938,2061,1516,2223,1778,IMAG0054,12:42:02,Y1E,,0
0,Sun,99.99982119,Blue,99.99573231,2297,1864,2673,2025,IMAG0055,12:42:46,Y1E,,0
1,Shade,99.98096824,White,81.73806667,1922,1551,2225,1635,IMAG0055,12:42:46,Y1E,,0
0,Sun,99.9999404,Blue,99.99595881,2299,1865,2671,2025,IMAG0056,12:42:46,Y1E,,0
1,Shade,99.98779297,Red,94.54928041,1935,1542,2231,1635,IMAG0056,12:42:46,Y1E,,0
0,Sun,99.99864101,Blue,99.99636412,2389,1925,2816,2077,IMAG0057,12:42:48,Y1E,,0
1,Shade,99.99301434,Red,99.98024106,1947,1543,2231,1633,IMAG0057,12:42:48,Y1E,,0
0,Sun,99.99960661,Red,99.99634027,2063,1575,2233,1679,IMAG0058,12:43:40,Y1E,,0
0,Sun,99.95331764,Red,99.97038245,2072,1575,2237,1761,IMAG0059,12:43:40,Y1E,,0
0,Sun,99.98812675,Red,99.93994236,2047,1569,2241,1761,IMAG0060,12:43:42,Y1E,,0
0,Shade,99.95693564,Red,99.94390607,1995,1525,2188,1735,IMAG0064,13:01:30,Y1E,,0
0,Shade,99.99114275,Red,99.98594522,1994,1526,2183,1725,IMAG0065,13:01:30,Y1E,,0
0,Shade,99.99220371,Red,99.96987581,1997,1521,2189,1740,IMAG0066,13:01:30,Y1E,,0
0,Shade,99.58738685,Red,99.9725163,2084,1530,2171,1608,IMAG0067,13:02:06,Y1E,,0
0,Shade,99.67309237,Red,99.98818636,2086,1530,2170,1607,IMAG0068,13:02:08,Y1E,,0
0,Shade,99.99402761,Red,99.78263974,1743,1531,2080,1629,IMAG0069,13:02:08,Y1E,,0
0,Shade,99.74288344,White,73.97730947,1371,1865,1544,1995,IMAG0070,13:04:40,Y1E,,0
0,Shade,99.93908405,White,99.59692955,1931,1527,2143,1791,IMAG0073,13:09:22,Y1E,,0
0,Shade,99.9270618,White,99.96147156,1909,1501,2146,1706,IMAG0074,13:09:22,Y1E,,0
0,Shade,99.93999004,White,99.83722568,1907,1501,2150,1696,IMAG0075,13:09:22,Y1E,,0
0,Shade,99.91574287,White,99.50841069,1895,1527,2077,1833,IMAG0079,13:10:56,Y1E,,0
0,Shade,99.90773201,White,95.66411972,1895,1531,2090,1818,IMAG0080,13:10:56,Y1E,,0
0,Shade,99.8115778,White,91.13990664,1900,1526,2082,1834,IMAG0081,13:10:56,Y1E,,0
0,Shade,99.99232292,White,98.20700884,1976,1519,2131,1624,IMAG0082,13:12:06,Y1E,,0
0,Shade,99.98829365,White,93.29764843,1980,1518,2130,1625,IMAG0083,13:12:06,Y1E,,0
0,Shade,99.99752045,White,99.77293611,1975,1522,2127,1627,IMAG0084,13:12:06,Y1E,,0
0,Sun,99.97122884,White,99.99475479,2169,1888,2508,2071,IMAG0085,13:13:12,Y1E,,0
0,Sun,99.98589754,White,99.98528957,2175,1889,2508,2070,IMAG0086,13:13:14,Y1E,,0
