Concatenate,thermo_label,thermo_confidence,color_label,color_confidence,model_time,remarks,count,result,wrong_color,wrong_sun.shade,non_detected,correct,wrong_both,FP,FN,HARD_TO_DETECT,HARD_TO_DETERMINE_SHADE,HARD_TO_DETERMINE_COLOR,true_negative
H1E IMAG0175 (2),Sun,99.99701977,White,99.84532595,15:39:08,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0176,Shade,93.47712398,negative,78.77966166,11:20:40,HARD_TO_DETERMINE_COLOR,1,V,0,0,0,1,0,0,0,0,0,1,0
H1E IMAG0176 (2),Sun,99.99499321,White,99.69726801,15:39:10,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0177,Shade,88.08960915,negative,85.37162542,11:20:42,HARD_TO_DETERMINE_COLOR,1,V,0,0,0,1,0,0,0,0,0,1,0
H1E IMAG0177 (2),Sun,99.99412298,White,99.6960938,15:39:10,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0178,Sun,99.87437129,Blue,99.99355078,11:21:20,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0178 (2),Sun,99.94603992,White,99.62687492,15:41:54,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0179,Sun,99.6473372,Blue,99.99619722,11:21:20,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0179 (2),Sun,99.94594455,White,99.71368313,15:41:56,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0180,Sun,99.03469682,Blue,99.99765158,11:21:22,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0180 (2),Sun,99.97974038,White,97.92749286,15:41:56,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0181,Sun,95.30685544,Blue,58.60726237,11:22:00,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0181 (2),Sun,99.93473887,White,99.89797473,15:45:00,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0182,Sun,91.58254862,White,46.14349604,11:22:00,,1,XC,1,0,0,0,0,0,0,0,0,0,0
H1E IMAG0182 (2),Sun,99.85534549,White,92.37829447,15:45:00,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0183,Sun,98.22595119,Blue,58.3596766,11:22:02,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0183 (2),Sun,99.84149933,White,99.32043552,15:45:00,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0184,Sun,99.74476099,White,82.31731057,11:22:38,HARD_TO_DETERMINE_COLOR,1,XC,1,0,0,0,0,0,0,0,0,1,0
H1E IMAG0185,Sun,99.52057004,White,67.11939573,11:22:40,HARD_TO_DETERMINE_COLOR,1,XC,1,0,0,0,0,0,0,0,0,1,0
H1E IMAG0186,Sun,99.73440766,White,47.60631621,11:22:40,HARD_TO_DETERMINE_COLOR,1,XC,1,0,0,0,0,0,0,0,0,1,0
H1E IMAG0187,Sun,99.93450046,Blue,63.20485473,11:23:18,HARD_TO_DETERMINE_COLOR,1,XC,1,0,0,0,0,0,0,0,0,1,0
H1E IMAG0188,Sun,99.79274273,White,86.99898124,11:23:18,HARD_TO_DETERMINE_COLOR,1,XC,1,0,0,0,0,0,0,0,0,1,0
H1E IMAG0189,Sun,99.89827275,White,99.38272834,11:23:18,HARD_TO_DETERMINE_COLOR,1,XC,1,0,0,0,0,0,0,0,0,1,0
H1E IMAG0196,Sun,99.92071986,Blue,97.61951566,11:25:22,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0196 (2),Shade,99.99314547,Blue,68.9284265,16:13:22,,1,XC,1,0,0,0,0,0,0,0,0,0,0
H1E IMAG0197,Sun,99.94915724,Blue,80.34281135,11:25:22,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0197 (2),Shade,99.90713596,White,78.75345945,16:13:22,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0198,Sun,99.91526604,Blue,99.18441176,11:25:24,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0198 (2),Shade,99.63698387,White,79.14446592,16:13:24,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0199 (2),Shade,89.12236691,White,99.9607861,16:14:06,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0200 (2),Shade,88.93636465,White,99.80816841,16:14:06,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0201 (2),Shade,91.91011786,White,99.91206527,16:14:06,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0202,Sun,99.99923706,Blue,99.98406172,11:26:40,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0203,Sun,99.9992609,Blue,99.97350574,11:26:40,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0204,Sun,99.99921322,Blue,99.9871254,11:26:40,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0205,Sun,99.98830557,Blue,57.64098763,11:27:18,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0206,Sun,99.99608994,Blue,64.65163231,11:27:20,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0207,Sun,99.99783039,Blue,92.60585904,11:27:20,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0208,Sun,99.95860457,Blue,96.91893458,11:28:00,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0209,Sun,99.98743534,Blue,81.64540529,11:28:02,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0210,Sun,99.96409416,Blue,95.08761168,11:28:02,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0211,Sun,99.98333454,White,37.14367151,11:28:44,,1,XC,1,0,0,0,0,0,0,0,0,0,0
H1E IMAG0212,Sun,99.98996258,White,67.2278583,11:28:44,,1,XC,1,0,0,0,0,0,0,0,0,0,0
H1E IMAG0213,Sun,99.98294115,White,61.07596755,11:28:46,,1,XC,1,0,0,0,0,0,0,0,0,0,0
H1E IMAG0214,Sun,99.50180054,Blue,99.98075366,11:29:26,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0215,Sun,99.96513128,Blue,99.97144341,11:29:28,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0216,Sun,99.97494817,Blue,99.97851253,11:29:28,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0217,Sun,99.679178,Blue,99.32661057,11:30:08,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0218,Sun,97.60944247,White,53.41536999,11:30:08,,1,XC,1,0,0,0,0,0,0,0,0,0,0
H1E IMAG0219,Shade,49.53265786,Blue,99.76503253,11:30:08,,1,XS,0,1,0,0,0,0,0,0,0,0,0
H1E IMAG0220,Sun,99.96186495,Blue,51.87965035,11:31:28,HARD_TO_DETERMINE_COLOR,1,XC,1,0,0,0,0,0,0,0,0,1,0
H1E IMAG0221,Sun,99.98908043,Blue,86.84470654,11:31:30,HARD_TO_DETERMINE_COLOR,1,XC,1,0,0,0,0,0,0,0,0,1,0
H1E IMAG0222,Sun,99.97330308,Blue,66.89211726,11:31:30,HARD_TO_DETERMINE_COLOR,1,XC,1,0,0,0,0,0,0,0,0,1,0
H1E IMAG0223,Sun,99.94795918,Blue,97.61533737,11:32:08,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0224,Sun,99.90940094,White,58.52293968,11:32:08,,1,XC,1,0,0,0,0,0,0,0,0,0,0
H1E IMAG0225,Sun,99.9102354,Blue,96.17201686,11:32:08,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0226,Sun,99.97603297,Blue,84.54706073,11:32:46,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0227,Sun,99.96477365,Blue,63.62048388,11:32:46,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0228,Sun,99.95166063,White,76.57823563,11:32:48,,1,XC,1,0,0,0,0,0,0,0,0,0,0
H1E IMAG0229,Sun,99.97525811,Blue,63.3593142,11:33:26,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0230,Sun,99.96856451,White,54.81347442,11:33:26,,1,XC,1,0,0,0,0,0,0,0,0,0,0
H1E IMAG0231,Sun,99.98517036,Blue,94.53602433,11:33:26,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0232,Sun,99.88548756,Blue,88.83289099,11:34:04,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0233,Sun,99.92699027,Blue,96.29637003,11:34:04,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0234,Sun,99.92064834,Blue,66.91318154,11:34:06,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0235,Sun,99.97348189,Blue,97.69760966,11:34:42,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0236,Sun,99.91106391,Blue,56.07141852,11:34:44,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0237,Sun,99.50893521,Blue,51.12671256,11:34:44,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0238,Sun,99.98464584,White,98.24439883,11:35:20,HARD_TO_DETERMINE_COLOR,1,XC,1,0,0,0,0,0,0,0,0,1,0
H1E IMAG0239,Sun,99.98179078,White,98.59008193,11:35:22,HARD_TO_DETERMINE_COLOR,1,XC,1,0,0,0,0,0,0,0,0,1,0
H1E IMAG0240,Sun,99.93211031,White,98.01028371,11:35:22,HARD_TO_DETERMINE_COLOR,1,XC,1,0,0,0,0,0,0,0,0,1,0
H1E IMAG0241,Sun,99.97262359,White,98.06184173,11:36:00,,1,XC,1,0,0,0,0,0,0,0,0,0,0
H1E IMAG0242,Sun,99.97711778,Red,68.49891543,11:36:00,,1,XC,1,0,0,0,0,0,0,0,0,0,0
H1E IMAG0243,Sun,99.9574244,White,92.25144982,11:36:00,HARD_TO_DETERMINE_COLOR,1,XC,1,0,0,0,0,0,0,0,0,1,0
H1E IMAG0244,Sun,99.9900341,White,86.5771234,11:36:40,HARD_TO_DETERMINE_COLOR,1,XC,1,0,0,0,0,0,0,0,0,1,0
H1E IMAG0245,Sun,99.98853207,White,95.50793171,11:36:40,HARD_TO_DETERMINE_COLOR,1,XC,1,0,0,0,0,0,0,0,0,1,0
H1E IMAG0246,Sun,99.97339845,White,98.07650447,11:36:42,HARD_TO_DETERMINE_COLOR,1,XC,1,0,0,0,0,0,0,0,0,1,0
H1E IMAG0247,Sun,76.70618296,Blue,98.71386886,11:37:18,TAIL_ONLY,1,V,0,0,0,1,0,0,0,1,0,1,0
H1E IMAG0248,Sun,64.48279619,Blue,99.84222651,11:37:20,TAIL_ONLY,1,V,0,0,0,1,0,0,0,1,0,1,0
H1E IMAG0249,Shade,78.91598344,negative,69.03679967,11:37:20,TAIL_ONLY,1,XS,0,1,0,0,0,0,0,1,0,1,0
H1E IMAG0250,Shade,73.21605682,Blue,99.8621583,11:38:02,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0251,Shade,86.51974201,Blue,99.7895956,11:38:04,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0252,Shade,82.1236074,Blue,99.4995594,11:38:04,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0253,Shade,57.8984499,Blue,98.86903167,11:38:40,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0254,Sun,73.70222807,Blue,99.8036921,11:38:42,,1,XS,0,1,0,0,0,0,0,0,0,0,0
H1E IMAG0255,Shade,70.00902295,Blue,99.23307896,11:38:42,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0256,Sun,99.84313846,White,97.71648049,11:39:20,HARD_TO_DETERMINE_COLOR,1,XC,1,0,0,0,0,0,0,0,0,1,0
H1E IMAG0257,Sun,99.80587363,White,99.01099801,11:39:20,HARD_TO_DETERMINE_COLOR,1,XC,1,0,0,0,0,0,0,0,0,1,0
H1E IMAG0258,Sun,99.89094734,White,95.46684027,11:39:22,HARD_TO_DETERMINE_COLOR,1,XC,1,0,0,0,0,0,0,0,0,1,0
H1E IMAG0259,Sun,99.8036921,White,99.44749475,11:40:04,HARD_TO_DETERMINE_COLOR,1,XC,1,0,0,0,0,0,0,0,0,1,0
H1E IMAG0260,Sun,99.81253743,White,87.26037145,11:40:04,HARD_TO_DETERMINE_COLOR,1,XC,1,0,0,0,0,0,0,0,0,1,0
H1E IMAG0261,Sun,99.73618388,White,99.66922998,11:40:04,HARD_TO_DETERMINE_COLOR,1,XC,1,0,0,0,0,0,0,0,0,1,0
H1E IMAG0262,Sun,95.0519979,Blue,71.94136381,11:40:52,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0263,Sun,97.85933495,Blue,97.44777083,11:40:52,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0264,Sun,94.57718134,Blue,99.12330508,11:40:52,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0265,Sun,98.20952415,Blue,99.9364078,11:41:36,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0266,Sun,99.90205765,Blue,99.73350167,11:41:36,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0267,Sun,99.32544827,Blue,99.85847473,11:41:36,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0268,Sun,99.76160526,Blue,99.97701049,11:42:14,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0269,Sun,99.9874115,Blue,99.99045134,11:42:14,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0270,Sun,99.63837862,Blue,99.98586178,11:42:16,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0271,Sun,99.71031547,Blue,99.98967648,11:42:54,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0272,Sun,99.37193394,Blue,99.9905467,11:42:54,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0273,Sun,99.43286777,Blue,99.98691082,11:42:56,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0274,Sun,99.35504198,Blue,99.79439378,11:43:38,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0275,Sun,99.85033274,Blue,97.71497846,11:43:40,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0276,Sun,99.89954829,Blue,99.38116074,11:43:40,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0277,Sun,99.9879241,Red,45.83984017,11:44:22,HARD_TO_DETERMINE_COLOR,1,XC,1,0,0,0,0,0,0,0,0,1,0
H1E IMAG0278,Sun,99.94789958,Red,74.25343394,11:44:22,HARD_TO_DETERMINE_COLOR,1,XC,1,0,0,0,0,0,0,0,0,1,0
H1E IMAG0279,Sun,99.98583794,Red,94.63370442,11:44:24,HARD_TO_DETERMINE_COLOR,1,XC,1,0,0,0,0,0,0,0,0,1,0
H1E IMAG0280,Sun,99.98450279,Blue,86.30742431,11:45:00,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0281,Sun,99.98052716,Blue,94.98429298,11:45:00,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0282,Sun,99.96443987,Blue,94.78525519,11:45:02,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0283,Sun,99.99936819,White,99.96273518,11:45:38,,2,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0283,Shade,99.9139905,Blue,88.04231882,11:45:38,,2,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0284,Sun,99.99973774,White,99.96553659,11:45:40,,2,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0284,Shade,99.9697566,Blue,46.87740803,11:45:40,,2,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0285,Sun,99.99970198,White,99.9728024,11:45:40,,2,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0285,Shade,99.83404875,Red,98.52794409,11:45:40,,2,XC,1,0,0,0,0,0,0,0,0,0,0
H1E IMAG0286,Sun,99.9992013,White,99.99121428,11:46:38,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0287,Sun,99.99899864,White,99.99345541,11:46:38,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0288,Sun,52.96638608,White,99.66830611,11:46:40,,2,FP,0,0,0,0,0,1,0,0,0,0,0
H1E IMAG0288,Sun,99.9989152,White,99.98756647,11:46:40,,2,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0289,Sun,93.59047413,White,97.29602933,11:47:20,,2,FP,0,0,0,0,0,1,0,0,0,0,0
H1E IMAG0289,Sun,99.99756813,White,99.91532564,11:47:20,,2,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0290,Sun,99.99870062,White,99.98340607,11:47:20,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0291,Sun,99.99791384,White,99.98704195,11:47:22,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0294,Shade,64.01742101,White,96.80120945,11:48:04,,1,FP,0,0,0,0,0,1,0,0,0,0,0
H1E IMAG0295,Sun,71.49013281,White,96.29073143,11:48:40,,1,FP,0,0,0,0,0,1,0,0,0,0,0
H1E IMAG0296,Shade,58.79067779,White,98.95752668,11:48:40,,1,FP,0,0,0,0,0,1,0,0,0,0,0
H1E IMAG0297,Shade,57.50647187,White,97.74364829,11:48:42,,1,FP,0,0,0,0,0,1,0,0,0,0,0
H1E IMAG0299,Sun,60.87029576,White,90.75008035,11:49:40,,1,FP,0,0,0,0,0,1,0,0,0,0,0
H1E IMAG0307,Sun,99.75228906,Blue,99.97213483,11:51:46,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0308,Sun,98.1554389,Blue,99.97985959,11:51:46,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0309,Sun,99.52656031,Blue,99.86889958,11:51:48,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0310,negative,58.87031555,White,59.65227485,11:52:30,,2,TN,0,0,0,0,0,0,0,0,0,0,1
H1E IMAG0310,Sun,97.74315953,Blue,99.25765395,11:52:30,,2,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0311,Sun,98.96926284,Blue,99.44792986,11:52:30,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0312,Shade,93.47097874,White,92.31955409,11:52:30,,2,FP,0,0,0,0,0,1,0,0,0,0,0
H1E IMAG0312,Sun,97.85237312,Blue,99.76992011,11:52:30,,2,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0313,negative,52.8288424,White,99.65128303,11:53:12,,1,TN,0,0,0,0,0,0,0,0,0,0,1
H1E IMAG0314,Shade,71.27423286,White,93.875283,11:53:14,,1,FP,0,0,0,0,0,1,0,0,0,0,0
H1E IMAG0315,Shade,99.09056425,White,75.47453642,11:53:14,,1,FP,0,0,0,0,0,1,0,0,0,0,0
H1E IMAG0316,Shade,95.37987113,White,99.2924571,11:53:54,,2,FP,0,0,0,0,0,1,0,0,0,0,0
H1E IMAG0316,negative,66.05077386,negative,88.34342957,11:53:54,HARD_TO_DETECT,2,XS,0,1,0,0,0,0,0,1,0,1,0
H1E IMAG0317,Shade,87.51161695,White,65.4787302,11:53:54,,1,FP,0,0,0,0,0,1,0,0,0,0,0
H1E IMAG0318,negative,79.10369039,White,97.61319757,11:53:54,,1,TN,0,0,0,0,0,0,0,0,0,0,1
H1E IMAG0319,negative,83.39531422,White,85.88725328,11:54:32,,2,TN,0,0,0,0,0,0,0,0,0,0,1
H1E IMAG0319,Sun,99.73438382,Blue,99.96612072,11:54:32,,2,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0320,Shade,99.57239628,White,99.88239408,11:54:32,,2,FP,0,0,0,0,0,1,0,0,0,0,0
H1E IMAG0320,Sun,99.92752671,Blue,99.98996258,11:54:32,,2,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0321,negative,78.73552442,White,96.18934393,11:54:34,,2,TN,0,0,0,0,0,0,0,0,0,0,1
H1E IMAG0321,Sun,99.97699857,Blue,99.90617633,11:54:34,,2,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0322,Sun,99.89495873,Blue,99.97122884,11:55:10,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0323,Shade,75.44392943,White,97.6264596,11:55:10,,2,FP,0,0,0,0,0,1,0,0,0,0,0
H1E IMAG0323,Sun,99.98533726,Blue,99.98210073,11:55:10,,2,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0324,Sun,99.98230338,Blue,99.98239875,11:55:12,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0325,negative,98.39861393,Red,85.26315093,11:55:48,,2,TN,0,0,0,0,0,0,0,0,0,0,1
H1E IMAG0325,Sun,99.9042213,Blue,99.36006665,11:55:48,,2,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0326,Sun,99.89125729,Blue,99.83844757,11:55:48,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0327,Sun,99.74615574,Blue,99.93597865,11:55:50,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0328,Sun,99.90133047,Blue,98.94168973,11:56:28,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0329,Shade,83.93719196,negative,93.46327186,11:56:28,,2,FP,0,0,0,0,0,1,0,0,0,0,0
H1E IMAG0329,Sun,99.93457198,Blue,98.81978631,11:56:28,,2,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0330,Sun,99.92545247,Blue,98.05268049,11:56:28,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0331,Sun,99.98993874,Blue,99.68024492,11:57:06,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0332,Shade,62.53148317,White,99.57537651,11:57:06,,2,FP,0,0,0,0,0,1,0,0,0,0,0
H1E IMAG0332,Sun,99.96871948,Blue,94.35709715,11:57:06,,2,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0333,Sun,99.98133779,Blue,99.93146658,11:57:08,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0334,Sun,99.58105087,Blue,99.92300272,11:57:50,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0335,negative,71.8923986,White,97.41465449,11:57:52,,2,TN,0,0,0,0,0,0,0,0,0,0,1
H1E IMAG0335,Sun,99.89394546,Blue,99.97695088,11:57:52,,2,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0336,Sun,99.65420365,Blue,99.91747737,11:57:52,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0337,Sun,99.93109703,Blue,98.08803201,11:58:48,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0338,Sun,99.63937402,Blue,97.30762243,11:58:48,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0339,Sun,99.93805885,Blue,96.3175118,11:58:50,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0340,Shade,80.18416762,negative,99.15429354,11:59:28,,2,FP,0,0,0,0,0,1,0,0,0,0,0
H1E IMAG0340,Sun,92.57413745,Blue,82.17020035,11:59:28,,2,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0341,Sun,97.18068838,Blue,50.72102547,11:59:28,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0342,Sun,96.80628181,Blue,58.01714659,11:59:30,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0343,Sun,99.63473678,Blue,99.32951331,12:00:08,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0344,Sun,99.37519431,Blue,96.40281796,12:00:10,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0345,Sun,99.63208437,Blue,85.92181802,12:00:10,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0346,Sun,88.02219033,Blue,80.65713048,12:00:48,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0347,Sun,99.53768253,Blue,96.36706114,12:00:48,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0348,Sun,85.47332883,Blue,97.51934409,12:00:50,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0349,Sun,98.97944331,Blue,98.95287156,12:01:34,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0350,negative,76.41533613,White,99.49100614,12:01:36,,2,TN,0,0,0,0,0,0,0,0,0,0,1
H1E IMAG0350,Sun,74.65274334,Blue,99.14916158,12:01:36,,2,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0351,Shade,55.41932583,White,98.08026552,12:01:36,,2,FP,0,0,0,0,0,1,0,0,0,0,0
H1E IMAG0351,Sun,98.28867316,Blue,99.79731441,12:01:36,,2,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0352,Sun,99.68799353,Blue,99.5652914,12:02:22,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0353,Shade,86.29179001,White,69.92819905,12:02:24,,2,FP,0,0,0,0,0,1,0,0,0,0,0
H1E IMAG0353,Sun,99.94064569,Blue,99.73176122,12:02:24,,2,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0354,Shade,51.52398348,White,99.19286966,12:02:24,,2,FP,0,0,0,0,0,1,0,0,0,0,0
H1E IMAG0354,Sun,99.88705516,Blue,98.14714193,12:02:24,,2,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0355,Sun,99.9034524,Blue,99.9966383,12:03:02,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0356,Sun,99.89672899,Blue,99.99086857,12:03:02,,1,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0357,negative,97.4209249,White,72.76194692,12:03:04,,2,TN,0,0,0,0,0,0,0,0,0,0,1
H1E IMAG0357,Sun,99.93601441,Blue,99.99864101,12:03:04,,2,V,0,0,0,1,0,0,0,0,0,0,0
H1E IMAG0358,Sun,79.32139635,Blue,99.75112677,12:03:40,HARD_TO_DETERMINE_COLOR_&_SHADE,1,XS,0,1,0,0,0,0,0,0,1,1,0
H1E IMAG0359,Sun,58.73878002,Blue,98.77338409,12:03:42,HARD_TO_DETERMINE_COLOR_&_SHADE,1,XS,0,1,0,0,0,0,0,0,1,1,0
H1E IMAG0360,Shade,71.43781185,Blue,99.93379712,12:03:42,HARD_TO_DETERMINE_COLOR_&_SHADE,1,V,0,0,0,1,0,0,0,0,1,1,0
H1E IMAG0361,Sun,99.96179342,White,71.23227715,12:04:26,HARD_TO_DETERMINE_COLOR,1,XC,1,0,0,0,0,0,0,0,0,1,0
H1E IMAG0362,Sun,99.98929501,White,82.81579614,12:04:26,HARD_TO_DETERMINE_COLOR,1,XC,1,0,0,0,0,0,0,0,0,1,0
H1E IMAG0363,Sun,99.98511076,White,72.27209806,12:04:28,HARD_TO_DETERMINE_COLOR,1,XC,1,0,0,0,0,0,0,0,0,1,0
H1E IMAG0364,Shade,87.98357248,White,66.39553905,12:05:10,,2,FP,0,0,0,0,0,1,0,0,0,0,0
H1E IMAG0364,Sun,99.8534441,White,99.61746931,12:05:10,HARD_TO_DETERMINE_COLOR,2,XC,1,0,0,0,0,0,0,0,0,1,0
H1E IMAG0365,Shade,76.36343241,White,99.6286273,12:05:10,,2,FP,0,0,0,0,0,1,0,0,0,0,0
H1E IMAG0365,Sun,97.11941481,White,98.17054272,12:05:10,HARD_TO_DETERMINE_COLOR,2,XC,1,0,0,0,0,0,0,0,0,1,0
